"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.982430458E0,-9.537117462E0,2.007325745E-1,6.456074524E-1
2.992470458E0,-9.502988434E0,2.369572449E-1,4.703219604E-1
3.002510458E0,-9.515412598E0,2.309696960E-1,3.785627747E-1
3.012550458E0,-9.504485321E0,1.285826111E-1,3.309617615E-1
3.022590458E0,-9.417067108E0,-9.235794067E-2,2.701881409E-1
3.032631458E0,-9.264983368E0,-2.535726929E-1,2.665956116E-1
3.042671458E0,-9.123228149E0,-4.126918030E-1,2.890489197E-1
3.052711458E0,-9.092392273E0,-6.068380737E-1,3.778143311E-1
3.062751458E0,-9.178912354E0,-8.235873413E-1,6.716532898E-1
3.072791458E0,-9.422755280E0,-1.068328400E0,9.464817810E-1
3.082831458E0,-9.837991791E0,-1.228495331E0,1.268611908E0
3.092872458E0,-1.035441788E1,-1.231489105E0,1.520388336E0
3.102912458E0,-1.080572937E1,-1.139729919E0,1.711989899E0
3.112952458E0,-1.116168915E1,-9.895921326E-1,1.817221069E0
3.122992458E0,-1.139999359E1,-7.738906860E-1,1.796713715E0
3.133032458E0,-1.141256744E1,-3.908372498E-1,1.717827759E0
3.143073458E0,-1.112785950E1,1.112187195E-1,1.578018494E0
3.153113458E0,-1.069974976E1,5.751040649E-1,1.422042847E0
3.163153458E0,-1.026595184E1,8.843609619E-1,1.303938446E0
3.173193458E0,-9.775571594E0,1.000519409E0,1.240470428E0
3.183233458E0,-9.229656830E0,9.575587463E-1,1.237476654E0
3.193274458E0,-8.657845917E0,7.548802185E-1,1.281185760E0
3.203314458E0,-8.178093567E0,4.834945679E-1,1.351988525E0
3.213354458E0,-7.854616241E0,2.384541321E-1,1.414259033E0
3.223394458E0,-7.651937714E0,-1.107696533E-2,1.443448334E0
3.233434458E0,-7.619305573E0,-2.001338196E-1,1.497935028E0
3.243475458E0,-7.754474487E0,-3.559597778E-1,1.502575378E0
3.253515458E0,-8.020770721E0,-4.757107544E-1,1.443897400E0
3.263555458E0,-8.325536957E0,-5.228627014E-1,1.383423157E0
3.273595458E0,-8.588090973E0,-5.899232483E-1,1.323697357E0
3.283635458E0,-8.802594910E0,-6.291416931E-1,1.300794983E0
3.293676458E0,-8.971892853E0,-6.156697083E-1,1.334924011E0
3.303716458E0,-9.118288422E0,-5.771997070E-1,1.398841095E0
3.313756458E0,-9.201515350E0,-5.848338318E-1,1.412163391E0
3.323796458E0,-9.241631927E0,-6.604266357E-1,1.494342499E0
3.333836458E0,-9.225016479E0,-6.834786987E-1,1.651216278E0
3.343876458E0,-9.139843597E0,-6.827302551E-1,1.842817841E0
3.353917458E0,-8.962013397E0,-6.749464417E-1,2.054777069E0
