"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.176202625E0,-4.656269029E-2,2.399973571E-1,-1.545783281E-1
3.186242625E0,-3.324448690E-2,3.101708591E-1,-1.403733045E-1
3.196282625E0,-1.384442393E-2,3.383745253E-1,-1.417259127E-1
3.206322625E0,-8.306913078E-3,3.376339078E-1,-1.495335102E-1
3.216362625E0,-2.191114798E-2,3.252022266E-1,-1.563603729E-1
3.226402625E0,-4.775606096E-2,3.024353683E-1,-1.474765986E-1
3.236442625E0,-7.481514663E-2,2.920011878E-1,-1.220543161E-1
3.246482625E0,-9.527888149E-2,2.480648756E-1,-9.134779871E-2
3.256522625E0,-1.134038642E-1,1.838512719E-1,-6.788386405E-2
3.266562625E0,-1.260695904E-1,1.041412652E-1,-4.326587170E-2
3.276602625E0,-1.450651735E-1,2.472568490E-2,-3.056496941E-2
3.286642625E0,-1.659712493E-1,-2.437075414E-2,-3.409072757E-2
3.296682625E0,-1.934833229E-1,-4.400155321E-2,-4.286956042E-2
3.306722625E0,-2.246745229E-1,-4.195997119E-2,-4.816259444E-2
3.316762625E0,-2.507960796E-1,-1.226215065E-2,-4.214679822E-2
3.326803625E0,-2.846778929E-1,5.489877611E-2,-4.296385497E-2
3.336843625E0,-3.266616464E-1,1.453040838E-1,-4.194676876E-2
3.346883625E0,-3.628329635E-1,2.157620043E-1,-1.853012480E-2
3.356923625E0,-3.895424306E-1,2.287172228E-1,1.003605500E-2
3.366963625E0,-4.107086957E-1,1.828983277E-1,1.709609665E-2
3.377003625E0,-4.309075475E-1,1.317118555E-1,5.572124384E-3
3.387043625E0,-4.447187185E-1,1.016500816E-1,-1.358212996E-2
3.397083625E0,-4.466660619E-1,9.331582487E-2,-2.747169696E-2
3.407123625E0,-4.476671219E-1,9.665649384E-2,-3.923141584E-2
3.417163625E0,-4.638972282E-1,9.234280884E-2,-3.690382466E-2
3.427203625E0,-4.843676090E-1,5.961415917E-2,-1.725635491E-2
3.437243625E0,-4.909064174E-1,4.300250672E-3,-1.043894887E-2
3.447283625E0,-4.994136095E-1,-7.042512298E-2,-1.990069635E-3
3.457323625E0,-4.923520684E-1,-1.365544498E-1,-6.365475710E-3
3.467363625E0,-4.611379504E-1,-1.409598440E-1,-1.065689418E-2
3.477403625E0,-4.083758891E-1,-7.936444879E-2,-1.715689152E-2
3.487443625E0,-3.409827352E-1,1.862310618E-2,-3.664430603E-2
3.497483625E0,-2.450565100E-1,1.071868464E-1,-6.512305886E-2
3.507524625E0,-8.599442244E-2,1.351455003E-1,-1.009553596E-1
3.517564625E0,1.169116274E-1,9.535511583E-2,-1.419782043E-1
3.527604625E0,3.295423985E-1,1.959856600E-2,-1.955775172E-1
3.537644625E0,5.087780952E-1,-7.408733666E-2,-2.359907925E-1
3.547684625E0,5.955798030E-1,-1.923122406E-1,-2.145797759E-1
3.557724625E0,5.527967811E-1,-4.147559404E-1,-8.432634920E-2
3.567764625E0,4.491137862E-1,-6.221599579E-1,7.585639507E-2
3.577804625E0,3.181592524E-1,-7.345432043E-1,1.993411779E-1
3.587844625E0,1.620686948E-1,-7.625756264E-1,2.907381952E-1
3.597884625E0,6.380456965E-3,-7.326626182E-1,3.397954106E-1
3.607924625E0,-9.167233855E-2,-6.540164948E-1,3.726774752E-1
3.617964625E0,-1.066080332E-1,-5.207360983E-1,3.928000033E-1
3.628004625E0,-5.414642766E-2,-3.176908195E-1,3.885069788E-1
3.638044625E0,-3.066491336E-3,-7.205944508E-2,3.733950257E-1
3.648084625E0,3.069520183E-2,1.469043195E-1,3.388831019E-1
3.658124625E0,5.833331123E-2,2.905555069E-1,2.935667038E-1
3.668164625E0,7.354475558E-2,3.289353848E-1,2.389098555E-1
3.678204625E0,7.414223254E-2,2.499713153E-1,1.906549186E-1
3.688245625E0,8.315703273E-2,1.100810692E-1,1.659053713E-1
3.698285625E0,1.203452870E-1,-4.079873487E-2,1.681257039E-1
3.708325625E0,1.718343049E-1,-1.659888625E-1,2.102230936E-1
3.718365625E0,2.039301395E-1,-2.539062202E-1,3.029593229E-1
3.728405625E0,2.043629140E-1,-2.934030294E-1,4.143902361E-1
3.738445625E0,1.988515258E-1,-2.774278820E-1,4.996357560E-1
3.748485625E0,1.940152347E-1,-2.284092158E-1,5.509489775E-1
3.758525625E0,1.753050983E-1,-1.816235930E-1,5.623548627E-1
3.768565625E0,1.481491178E-1,-1.460735947E-1,5.452922583E-1
