"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.162817042E0,-9.703870697E0,-1.913021851E-1,-9.566606140E-1
3.172857042E0,-9.725276184E0,-1.860630798E-1,-9.623487854E-1
3.182897042E0,-9.739945679E0,-1.806742859E-1,-9.580078125E-1
3.192937042E0,-9.734556885E0,-1.715432739E-1,-9.705816650E-1
3.202976042E0,-9.719438324E0,-1.763333130E-1,-9.726773071E-1
3.213016042E0,-9.701475677E0,-1.974394226E-1,-9.696835327E-1
3.223056042E0,-9.702673187E0,-2.059716797E-1,-9.648934937E-1
3.233096042E0,-9.688452759E0,-2.242337036E-1,-9.416917419E-1
3.243136042E0,-9.676926727E0,-2.055226135E-1,-9.342073059E-1
3.253176042E0,-9.696835327E0,-1.896556091E-1,-9.361532593E-1
3.263215042E0,-9.685309296E0,-1.695973206E-1,-9.207353210E-1
3.273255042E0,-9.695188751E0,-1.838177490E-1,-8.996292114E-1
3.283295042E0,-9.706116028E0,-1.510359192E-1,-8.931925964E-1
3.293335042E0,-9.707912292E0,-1.348695374E-1,-8.924441528E-1
3.303375042E0,-9.705966339E0,-1.529818726E-1,-8.827143860E-1
3.313415042E0,-9.687854004E0,-1.571731567E-1,-8.912466431E-1
3.323454042E0,-9.670190735E0,-1.556762695E-1,-8.683442688E-1
3.333494042E0,-9.668993225E0,-1.562750244E-1,-8.601113892E-1
3.343534042E0,-9.667945404E0,-1.558259583E-1,-8.479866028E-1
3.353574042E0,-9.699978790E0,-1.634600830E-1,-8.487350464E-1
3.363614042E0,-9.721683655E0,-1.529818726E-1,-8.646020508E-1
3.373653042E0,-9.742191010E0,-1.504371643E-1,-8.816665649E-1
3.383693042E0,-9.747130737E0,-1.519340515E-1,-8.860075378E-1
3.393733042E0,-9.752968597E0,-1.522334290E-1,-9.024732971E-1
3.403773042E0,-9.746981049E0,-1.347198486E-1,-9.261241150E-1
3.413813042E0,-9.705966339E0,-1.356179810E-1,-9.169931030E-1
3.423853042E0,-9.719138947E0,-1.477427673E-1,-9.008267212E-1
3.433892042E0,-9.715845795E0,-1.615141296E-1,-8.503816223E-1
3.443932042E0,-9.706565094E0,-1.664538574E-1,-7.921527100E-1
3.453972042E0,-9.707313538E0,-1.586700439E-1,-7.776329041E-1
3.464012042E0,-9.711804199E0,-1.609153748E-1,-7.779322815E-1
3.474052042E0,-9.695338440E0,-1.775308228E-1,-7.914042664E-1
3.484092042E0,-9.693542175E0,-1.877096558E-1,-7.952961731E-1
