"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.795680167E0,3.495862335E-2,-2.040617913E-2,-3.170691431E-2
2.805720167E0,4.250362515E-2,-2.286081389E-2,-3.578314930E-2
2.815760167E0,5.081106350E-2,-2.160934545E-2,-3.989376873E-2
2.825800167E0,5.800612643E-2,-1.799703203E-2,-4.091802239E-2
2.835840167E0,6.211105362E-2,-1.229231618E-2,-4.054509848E-2
2.845880167E0,6.659128517E-2,-1.107711531E-2,-4.083112255E-2
2.855920167E0,7.165039331E-2,-7.102316711E-3,-4.548512399E-2
2.865960167E0,7.614473999E-2,-3.718504682E-3,-4.460122064E-2
2.876000167E0,8.126416057E-2,8.606590563E-4,-4.704171419E-2
2.886040167E0,8.242502809E-2,-1.784126274E-3,-4.699883610E-2
2.896080167E0,8.324762434E-2,-9.596476331E-3,-4.615673795E-2
2.906120167E0,8.190112561E-2,-1.399948075E-2,-4.382354021E-2
2.916160167E0,8.010500669E-2,-1.334557682E-2,-4.294518009E-2
2.926200167E0,7.812547684E-2,-4.336368293E-3,-4.339605570E-2
2.936240167E0,7.474297285E-2,5.344101228E-4,-3.894761950E-2
2.946280167E0,6.834419817E-2,3.544048406E-3,-3.283965960E-2
2.956319167E0,6.299793720E-2,4.384562373E-3,-2.769314498E-2
2.966359167E0,5.530113727E-2,5.865812302E-3,-2.294206433E-2
2.976399167E0,5.001698434E-2,8.755864576E-3,-2.257113345E-2
2.986439167E0,4.098407552E-2,1.404383685E-2,-1.911621355E-2
2.996479167E0,3.168133646E-2,2.004723810E-2,-1.741426066E-2
3.006519167E0,2.924001589E-2,2.785722353E-2,-2.999796346E-2
3.016559167E0,2.579623088E-2,2.609777637E-2,-2.385997958E-2
3.026599167E0,2.160841040E-2,1.820017211E-2,-2.003461495E-2
3.036639167E0,1.733589172E-2,1.408844441E-2,-1.574818045E-2
3.046679167E0,1.653587818E-2,8.775705472E-3,-1.602141932E-2
3.056719167E0,1.531286165E-2,1.139662415E-2,-1.542241313E-2
3.066759167E0,1.400258578E-2,1.608804986E-2,-1.818517596E-2
3.076799167E0,1.520158164E-2,2.503014356E-2,-1.930117235E-2
3.086839167E0,1.761999913E-2,2.995992452E-2,-1.698448882E-2
3.096879167E0,2.044895664E-2,2.639596537E-2,-1.660257019E-2
3.106919167E0,1.856530271E-2,2.313519269E-2,-1.761164144E-2
3.116959167E0,1.759896055E-2,1.811737940E-2,-1.794509031E-2
3.126999167E0,1.741280593E-2,1.398441847E-2,-1.721058972E-2
3.137039167E0,1.275102049E-2,1.545379590E-2,-1.514627133E-2
3.147079167E0,1.317792479E-2,2.689846605E-2,-1.151425205E-2
3.157119167E0,1.523032784E-2,4.013412073E-2,-1.049394440E-2
3.167159167E0,1.878404990E-2,5.012070760E-2,-1.040872373E-2
3.177199167E0,2.664174885E-2,5.810681731E-2,-1.480545662E-2
3.187238958E0,3.295823559E-2,6.255829334E-2,-1.852243021E-2
3.197278958E0,4.161661491E-2,6.640797853E-2,-2.402587608E-2
3.207318958E0,4.892645776E-2,7.506405562E-2,-2.040104754E-2
3.217358958E0,4.933457077E-2,9.033581614E-2,-1.504617091E-2
3.227398958E0,4.852097481E-2,1.010806039E-1,-8.490534499E-3
3.237438958E0,4.260402545E-2,1.042481363E-1,-8.085206151E-3
3.247478958E0,3.766999021E-2,9.323729575E-2,-6.994376425E-3
3.257518958E0,3.373543173E-2,8.242006600E-2,-7.596782874E-3
3.267558958E0,2.905972116E-2,6.625734270E-2,-7.507300470E-3
